time,tmax_c,tmin_c,tmean_c,precip_mm,wind_speed_max,wind_gusts_max,rad_solar,sunshine_sec,humidade_relativa,nebulosidade_media,sunrise,sunset,date,zone,latitude,longitude,HDD18,CDD22,amp_termica,day_length_hours,dow,is_weekend,month,year,is_holiday,is_dst,consumo_gwh
2015-04-20,20.2,5.5,13.2,0.0,15.3,34.6,23.12,43427.07,78,27,2015-04-20 06:48:00,2015-04-20 20:16:00,2015-04-20,COIMBRA,40.206,-8.419,4.8,0.0,14.7,13.47,0,0,4,2015,0,True,128.0
2015-04-21,22.4,8.3,15.3,0.4,11.8,35.3,20.96,44400.43,77,42,2015-04-21 06:47:00,2015-04-21 20:17:00,2015-04-21,COIMBRA,40.206,-8.419,2.7,0.0,14.1,13.5,1,0,4,2015,0,True,132.0
2015-04-22,17.8,11.3,14.4,4.2,15.5,33.8,20.44,40650.46,80,54,2015-04-22 06:45:00,2015-04-22 20:19:00,2015-04-22,COIMBRA,40.206,-8.419,3.6,0.0,6.5,13.57,2,0,4,2015,0,True,133.0
2015-04-23,20.5,6.3,14.1,0.0,11.3,24.5,25.69,42492.55,71,88,2015-04-23 06:44:00,2015-04-23 20:20:00,2015-04-23,COIMBRA,40.206,-8.419,3.9,0.0,14.2,13.6,3,0,4,2015,0,True,133.0
2015-04-24,16.0,10.5,13.2,5.7,11.5,36.7,7.46,7933.03,88,89,2015-04-24 06:42:00,2015-04-24 20:21:00,2015-04-24,COIMBRA,40.206,-8.419,4.8,0.0,5.5,13.65,4,0,4,2015,0,True,135.0
2015-04-25,19.4,12.3,15.2,15.3,22.4,56.2,14.49,26684.78,89,97,2015-04-25 06:41:00,2015-04-25 20:22:00,2015-04-25,COIMBRA,40.206,-8.419,2.8,0.0,7.1,13.68,5,1,4,2015,0,True,117.0
2015-04-26,15.4,11.7,13.8,20.8,20.8,39.6,17.73,45882.65,93,77,2015-04-26 06:40:00,2015-04-26 20:23:00,2015-04-26,COIMBRA,40.206,-8.419,4.2,0.0,3.7,13.72,6,1,4,2015,0,True,110.0
2015-04-27,17.3,10.1,13.4,0.5,16.6,37.1,21.03,44946.98,88,58,2015-04-27 06:38:00,2015-04-27 20:24:00,2015-04-27,COIMBRA,40.206,-8.419,4.6,0.0,7.2,13.77,0,0,4,2015,0,True,129.0
2015-04-28,18.1,10.7,13.6,0.0,15.9,34.9,20.21,41689.36,81,88,2015-04-28 06:37:00,2015-04-28 20:25:00,2015-04-28,COIMBRA,40.206,-8.419,4.4,0.0,7.4,13.8,1,0,4,2015,0,True,133.0
2015-04-29,17.8,7.1,13.1,0.0,12.2,26.3,18.87,44893.73,81,72,2015-04-29 06:36:00,2015-04-29 20:26:00,2015-04-29,COIMBRA,40.206,-8.419,4.9,0.0,10.7,13.83,2,0,4,2015,0,True,133.0
2015-04-30,20.0,12.1,15.6,0.0,13.7,32.8,22.03,45029.94,82,96,2015-04-30 06:35:00,2015-04-30 20:27:00,2015-04-30,COIMBRA,40.206,-8.419,2.4,0.0,7.9,13.87,3,0,4,2015,0,True,133.0
2015-05-01,17.0,12.0,15.1,4.1,19.1,38.2,5.39,0.0,93,100,2015-05-01 06:33:00,2015-05-01 20:28:00,2015-05-01,COIMBRA,40.206,-8.419,2.9,0.0,5.0,13.92,4,0,5,2015,0,True,115.0
2015-05-02,21.5,13.4,17.0,0.0,14.8,36.4,21.51,38095.6,83,99,2015-05-02 06:32:00,2015-05-02 20:29:00,2015-05-02,COIMBRA,40.206,-8.419,1.0,0.0,8.1,13.95,5,1,5,2015,0,True,113.0
2015-05-03,17.8,14.1,15.9,10.9,19.7,40.7,6.04,0.0,89,100,2015-05-03 06:31:00,2015-05-03 20:30:00,2015-05-03,COIMBRA,40.206,-8.419,2.1,0.0,3.7,13.98,6,1,5,2015,0,True,110.0
2015-05-04,19.4,12.3,15.8,21.9,39.7,79.6,9.37,10808.51,86,94,2015-05-04 06:30:00,2015-05-04 20:31:00,2015-05-04,COIMBRA,40.206,-8.419,2.2,0.0,7.1,14.02,0,0,5,2015,0,True,132.0
2015-05-05,16.6,10.3,13.4,0.8,15.9,34.2,19.89,46800.0,77,48,2015-05-05 06:28:00,2015-05-05 20:32:00,2015-05-05,COIMBRA,40.206,-8.419,4.6,0.0,6.3,14.07,1,0,5,2015,0,True,133.0
2015-05-06,19.8,7.4,14.0,0.0,8.3,20.2,26.92,44145.19,74,67,2015-05-06 06:27:00,2015-05-06 20:33:00,2015-05-06,COIMBRA,40.206,-8.419,4.0,0.0,12.4,14.1,2,0,5,2015,0,True,134.0
2015-05-07,22.4,10.2,16.5,0.7,16.7,36.0,27.4,46800.0,73,33,2015-05-07 06:26:00,2015-05-07 20:34:00,2015-05-07,COIMBRA,40.206,-8.419,1.5,0.0,12.2,14.13,3,0,5,2015,0,True,134.0
2015-05-08,19.7,14.0,16.5,2.7,16.6,38.5,16.49,39298.99,84,77,2015-05-08 06:25:00,2015-05-08 20:35:00,2015-05-08,COIMBRA,40.206,-8.419,1.5,0.0,5.7,14.17,4,0,5,2015,0,True,135.0
2015-05-09,23.2,10.0,16.2,0.0,11.7,26.3,23.0,36763.5,85,89,2015-05-09 06:24:00,2015-05-09 20:36:00,2015-05-09,COIMBRA,40.206,-8.419,1.8,0.0,13.2,14.2,5,1,5,2015,0,True,118.0
2015-05-10,26.5,13.1,19.0,0.0,14.0,32.0,27.0,46800.0,83,87,2015-05-10 06:23:00,2015-05-10 20:37:00,2015-05-10,COIMBRA,40.206,-8.419,0.0,0.0,13.4,14.23,6,1,5,2015,0,True,110.0
2015-05-11,27.6,13.5,20.4,0.0,10.9,24.8,27.3,44757.53,79,98,2015-05-11 06:22:00,2015-05-11 20:38:00,2015-05-11,COIMBRA,40.206,-8.419,0.0,0.0,14.1,14.27,0,0,5,2015,0,True,130.0
2015-05-12,29.6,12.5,20.9,0.0,15.9,33.1,27.42,45831.07,75,47,2015-05-12 06:21:00,2015-05-12 20:39:00,2015-05-12,COIMBRA,40.206,-8.419,0.0,0.0,17.1,14.3,1,0,5,2015,0,True,135.0
2015-05-13,25.3,14.9,19.4,0.0,10.8,25.6,22.76,42646.84,76,98,2015-05-13 06:20:00,2015-05-13 20:40:00,2015-05-13,COIMBRA,40.206,-8.419,0.0,0.0,10.4,14.33,2,0,5,2015,0,True,138.0
2015-05-14,18.5,11.7,15.1,0.0,26.7,53.6,21.82,46969.57,76,78,2015-05-14 06:19:00,2015-05-14 20:41:00,2015-05-14,COIMBRA,40.206,-8.419,2.9,0.0,6.8,14.37,3,0,5,2015,0,True,134.0
2015-05-15,21.4,9.5,15.0,0.0,23.2,47.2,28.95,47215.73,65,4,2015-05-15 06:18:00,2015-05-15 20:42:00,2015-05-15,COIMBRA,40.206,-8.419,3.0,0.0,11.9,14.4,4,0,5,2015,0,True,133.0
2015-05-16,27.8,11.8,19.8,0.0,15.0,32.8,29.3,47374.97,59,11,2015-05-16 06:17:00,2015-05-16 20:43:00,2015-05-16,COIMBRA,40.206,-8.419,0.0,0.0,16.0,14.43,5,1,5,2015,0,True,118.0
2015-05-17,29.6,15.7,22.2,0.0,17.4,35.3,29.5,47304.93,52,30,2015-05-17 06:16:00,2015-05-17 20:43:00,2015-05-17,COIMBRA,40.206,-8.419,0.0,0.2,13.9,14.45,6,1,5,2015,0,True,112.0
2015-05-18,26.7,14.0,20.1,0.0,22.4,46.4,28.02,46977.38,69,89,2015-05-18 06:15:00,2015-05-18 20:44:00,2015-05-18,COIMBRA,40.206,-8.419,0.0,0.0,12.7,14.48,0,0,5,2015,0,True,133.0
2015-05-19,21.1,11.5,15.8,0.0,31.2,61.6,29.96,47668.2,67,8,2015-05-19 06:14:00,2015-05-19 20:45:00,2015-05-19,COIMBRA,40.206,-8.419,2.2,0.0,9.6,14.52,1,0,5,2015,0,True,133.0
2015-05-20,21.2,8.6,15.2,0.0,27.6,55.1,28.82,47686.02,61,58,2015-05-20 06:13:00,2015-05-20 20:46:00,2015-05-20,COIMBRA,40.206,-8.419,2.8,0.0,12.6,14.55,2,0,5,2015,0,True,133.0
2015-05-21,24.4,11.7,17.9,0.0,18.2,37.8,30.15,47971.83,48,35,2015-05-21 06:13:00,2015-05-21 20:47:00,2015-05-21,COIMBRA,40.206,-8.419,0.1,0.0,12.7,14.57,3,0,5,2015,0,True,134.0
2015-05-22,24.6,13.3,18.6,0.0,21.0,41.8,30.55,48180.92,41,5,2015-05-22 06:12:00,2015-05-22 20:48:00,2015-05-22,COIMBRA,40.206,-8.419,0.0,0.0,11.3,14.6,4,0,5,2015,0,True,133.0
2015-05-23,26.0,13.2,19.3,0.0,18.1,38.2,30.15,48398.54,44,0,2015-05-23 06:11:00,2015-05-23 20:49:00,2015-05-23,COIMBRA,40.206,-8.419,0.0,0.0,12.8,14.63,5,1,5,2015,0,True,117.0
2015-05-24,26.6,13.9,20.4,0.0,20.3,41.8,29.45,48326.27,47,3,2015-05-24 06:11:00,2015-05-24 20:50:00,2015-05-24,COIMBRA,40.206,-8.419,0.0,0.0,12.7,14.65,6,1,5,2015,0,True,110.0
2015-05-25,28.0,15.9,22.0,0.0,17.1,35.3,28.07,47560.13,45,28,2015-05-25 06:10:00,2015-05-25 20:51:00,2015-05-25,COIMBRA,40.206,-8.419,0.0,0.0,12.1,14.68,0,0,5,2015,0,True,131.0
2015-05-26,29.5,13.8,22.6,0.0,15.6,32.8,30.05,48691.86,50,0,2015-05-26 06:09:00,2015-05-26 20:51:00,2015-05-26,COIMBRA,40.206,-8.419,0.0,0.6,15.7,14.7,1,0,5,2015,0,True,137.0
2015-05-27,30.9,16.1,23.4,0.0,20.2,41.4,30.39,48922.8,43,0,2015-05-27 06:09:00,2015-05-27 20:52:00,2015-05-27,COIMBRA,40.206,-8.419,0.0,1.4,14.8,14.72,2,0,5,2015,0,True,139.0
2015-05-28,32.6,14.2,24.3,0.0,14.5,31.7,29.46,48627.03,49,3,2015-05-28 06:08:00,2015-05-28 20:53:00,2015-05-28,COIMBRA,40.206,-8.419,0.0,2.3,18.4,14.75,3,0,5,2015,0,True,139.0
2015-05-29,27.3,15.9,21.5,0.0,23.2,48.6,30.27,49206.79,62,3,2015-05-29 06:08:00,2015-05-29 20:54:00,2015-05-29,COIMBRA,40.206,-8.419,0.0,0.0,11.4,14.77,4,0,5,2015,0,True,138.0
2015-05-30,25.6,13.2,18.9,0.0,22.0,47.2,29.96,49130.62,67,1,2015-05-30 06:07:00,2015-05-30 20:55:00,2015-05-30,COIMBRA,40.206,-8.419,0.0,0.0,12.4,14.8,5,1,5,2015,0,True,120.0
2015-05-31,24.1,11.8,17.7,0.0,21.3,46.1,28.89,45784.32,74,34,2015-05-31 06:07:00,2015-05-31 20:55:00,2015-05-31,COIMBRA,40.206,-8.419,0.3,0.0,12.3,14.8,6,1,5,2015,0,True,111.0
2015-06-01,24.1,14.3,18.5,0.0,23.5,46.8,26.01,44517.1,71,91,2015-06-01 06:06:00,2015-06-01 20:56:00,2015-06-01,COIMBRA,40.206,-8.419,0.0,0.0,9.8,14.83,0,0,6,2015,0,True,131.0
2015-06-02,26.0,10.0,17.9,0.0,17.7,40.7,30.21,49518.75,68,9,2015-06-02 06:06:00,2015-06-02 20:57:00,2015-06-02,COIMBRA,40.206,-8.419,0.1,0.0,16.0,14.85,1,0,6,2015,0,True,136.0
2015-06-03,29.2,12.5,20.5,0.0,16.4,33.8,27.97,49238.73,69,21,2015-06-03 06:05:00,2015-06-03 20:58:00,2015-06-03,COIMBRA,40.206,-8.419,0.0,0.0,16.7,14.88,2,0,6,2015,0,True,139.0
2015-06-04,28.5,16.3,21.8,0.0,14.5,33.5,27.59,48408.89,70,48,2015-06-04 06:05:00,2015-06-04 20:58:00,2015-06-04,COIMBRA,40.206,-8.419,0.0,0.0,12.2,14.88,3,0,6,2015,0,True,139.0
2015-06-05,28.7,15.6,21.7,0.0,20.8,43.9,27.93,48588.89,69,42,2015-06-05 06:05:00,2015-06-05 20:59:00,2015-06-05,COIMBRA,40.206,-8.419,0.0,0.0,13.1,14.9,4,0,6,2015,0,True,139.0
2015-06-06,32.2,16.5,24.1,0.0,17.1,33.1,27.39,49805.38,64,10,2015-06-06 06:04:00,2015-06-06 21:00:00,2015-06-06,COIMBRA,40.206,-8.419,0.0,2.1,15.7,14.93,5,1,6,2015,0,True,124.0
2015-06-07,32.8,17.5,25.3,0.9,10.8,31.7,27.98,48097.54,61,37,2015-06-07 06:04:00,2015-06-07 21:00:00,2015-06-07,COIMBRA,40.206,-8.419,0.0,3.3,15.3,14.93,6,1,6,2015,0,True,115.0
2015-06-08,33.2,18.9,26.0,1.4,17.0,33.1,26.31,46387.42,57,76,2015-06-08 06:04:00,2015-06-08 21:01:00,2015-06-08,COIMBRA,40.206,-8.419,0.0,4.0,14.3,14.95,0,0,6,2015,0,True,139.0
2015-06-09,31.9,20.0,25.6,1.4,12.2,33.8,25.69,48358.78,57,61,2015-06-09 06:04:00,2015-06-09 21:01:00,2015-06-09,COIMBRA,40.206,-8.419,0.0,3.6,11.9,14.95,1,0,6,2015,0,True,143.0
2015-06-10,24.1,15.1,19.8,0.9,16.0,38.2,22.24,49433.11,76,56,2015-06-10 06:04:00,2015-06-10 21:02:00,2015-06-10,COIMBRA,40.206,-8.419,0.0,0.0,9.0,14.97,2,0,6,2015,0,True,120.0
2015-06-11,21.2,14.1,17.4,0.0,17.7,41.4,18.75,35834.53,73,77,2015-06-11 06:03:00,2015-06-11 21:02:00,2015-06-11,COIMBRA,40.206,-8.419,0.6,0.0,7.1,14.98,3,0,6,2015,0,True,133.0
2015-06-12,19.2,11.7,15.3,0.0,15.1,34.6,20.96,48837.51,71,58,2015-06-12 06:03:00,2015-06-12 21:03:00,2015-06-12,COIMBRA,40.206,-8.419,2.7,0.0,7.5,15.0,4,0,6,2015,0,True,133.0
2015-06-13,19.3,10.0,14.8,6.7,21.2,47.9,19.39,35707.57,78,74,2015-06-13 06:03:00,2015-06-13 21:03:00,2015-06-13,COIMBRA,40.206,-8.419,3.2,0.0,9.3,15.0,5,1,6,2015,0,True,116.0
2015-06-14,18.9,13.4,15.6,9.8,14.7,32.0,19.32,45086.83,86,69,2015-06-14 06:03:00,2015-06-14 21:04:00,2015-06-14,COIMBRA,40.206,-8.419,2.4,0.0,5.5,15.02,6,1,6,2015,0,True,108.0
2015-06-15,21.3,11.9,16.5,1.1,18.2,35.6,24.41,48718.33,80,46,2015-06-15 06:03:00,2015-06-15 21:04:00,2015-06-15,COIMBRA,40.206,-8.419,1.5,0.0,9.4,15.02,0,0,6,2015,0,True,128.0
2015-06-16,25.5,13.2,19.0,0.0,18.3,39.2,27.22,48113.54,77,36,2015-06-16 06:03:00,2015-06-16 21:04:00,2015-06-16,COIMBRA,40.206,-8.419,0.0,0.0,12.3,15.02,1,0,6,2015,0,True,134.0
2015-06-17,29.5,13.7,22.4,0.0,13.7,28.4,30.23,50238.09,62,0,2015-06-17 06:03:00,2015-06-17 21:05:00,2015-06-17,COIMBRA,40.206,-8.419,0.0,0.4,15.8,15.03,2,0,6,2015,0,True,138.0
2015-06-18,31.1,17.0,24.3,0.0,17.2,36.0,30.59,50371.0,48,0,2015-06-18 06:04:00,2015-06-18 21:05:00,2015-06-18,COIMBRA,40.206,-8.419,0.0,2.3,14.1,15.02,3,0,6,2015,0,True,141.0
2015-06-19,34.0,16.4,25.7,0.0,16.3,34.2,31.17,50385.06,46,0,2015-06-19 06:04:00,2015-06-19 21:06:00,2015-06-19,COIMBRA,40.206,-8.419,0.0,3.7,17.6,15.03,4,0,6,2015,0,True,144.0
2015-06-20,35.2,17.3,27.2,0.0,17.0,34.9,30.79,50281.52,44,0,2015-06-20 06:04:00,2015-06-20 21:06:00,2015-06-20,COIMBRA,40.206,-8.419,0.0,5.2,17.9,15.03,5,1,6,2015,0,True,129.0
2015-06-21,34.6,17.9,26.4,0.0,14.7,34.2,28.33,50291.32,46,17,2015-06-21 06:04:00,2015-06-21 21:06:00,2015-06-21,COIMBRA,40.206,-8.419,0.0,4.4,16.7,15.03,6,1,6,2015,0,True,119.0
2015-06-22,25.5,17.2,20.8,0.0,16.8,38.5,26.7,48720.73,73,52,2015-06-22 06:04:00,2015-06-22 21:06:00,2015-06-22,COIMBRA,40.206,-8.419,0.0,0.0,8.3,15.03,0,0,6,2015,0,True,137.0
2015-06-23,23.0,15.5,18.6,0.0,17.1,37.4,27.07,42931.25,66,66,2015-06-23 06:05:00,2015-06-23 21:06:00,2015-06-23,COIMBRA,40.206,-8.419,0.0,0.0,7.5,15.02,1,0,6,2015,0,True,138.0
2015-06-24,26.2,13.0,18.8,0.0,19.2,39.2,26.24,43620.18,73,44,2015-06-24 06:05:00,2015-06-24 21:07:00,2015-06-24,COIMBRA,40.206,-8.419,0.0,0.0,13.2,15.03,2,0,6,2015,0,True,132.0
2015-06-25,28.0,13.8,20.9,0.0,14.0,33.1,29.95,49970.84,69,8,2015-06-25 06:05:00,2015-06-25 21:07:00,2015-06-25,COIMBRA,40.206,-8.419,0.0,0.0,14.2,15.03,3,0,6,2015,0,True,140.0
2015-06-26,29.1,15.4,22.1,0.0,15.3,35.3,30.74,50081.07,62,5,2015-06-26 06:06:00,2015-06-26 21:07:00,2015-06-26,COIMBRA,40.206,-8.419,0.0,0.1,13.7,15.02,4,0,6,2015,0,True,141.0
2015-06-27,33.0,15.5,24.1,0.0,17.6,37.8,30.63,50077.17,59,2,2015-06-27 06:06:00,2015-06-27 21:07:00,2015-06-27,COIMBRA,40.206,-8.419,0.0,2.1,17.5,15.02,5,1,6,2015,0,True,127.0
2015-06-28,31.4,16.5,23.6,0.0,16.9,36.4,30.61,50070.59,64,1,2015-06-28 06:06:00,2015-06-28 21:07:00,2015-06-28,COIMBRA,40.206,-8.419,0.0,1.6,14.9,15.02,6,1,6,2015,0,True,118.0
2015-06-29,32.9,17.6,24.8,0.0,13.1,31.3,30.5,50061.39,63,0,2015-06-29 06:07:00,2015-06-29 21:07:00,2015-06-29,COIMBRA,40.206,-8.419,0.0,2.8,15.3,15.0,0,0,6,2015,0,True,142.0
2015-06-30,29.3,16.2,21.8,0.0,16.6,39.2,28.17,46308.05,72,41,2015-06-30 06:07:00,2015-06-30 21:07:00,2015-06-30,COIMBRA,40.206,-8.419,0.0,0.0,13.1,15.0,1,0,6,2015,0,True,143.0
2015-07-01,24.8,15.3,19.6,0.1,15.9,34.9,16.45,32828.2,76,91,2015-07-01 06:08:00,2015-07-01 21:07:00,2015-07-01,COIMBRA,40.206,-8.419,0.0,0.0,9.5,14.98,2,0,7,2015,0,True,141.0
2015-07-02,25.8,14.3,19.8,0.0,18.1,37.1,29.79,49400.83,68,31,2015-07-02 06:08:00,2015-07-02 21:07:00,2015-07-02,COIMBRA,40.206,-8.419,0.0,0.0,11.5,14.98,3,0,7,2015,0,True,141.0
2015-07-03,26.7,14.2,19.7,0.0,16.3,39.6,29.32,47064.78,66,24,2015-07-03 06:09:00,2015-07-03 21:06:00,2015-07-03,COIMBRA,40.206,-8.419,0.0,0.0,12.5,14.95,4,0,7,2015,0,True,141.0
2015-07-04,29.1,15.6,22.1,0.0,19.1,40.3,28.09,49379.05,66,23,2015-07-04 06:09:00,2015-07-04 21:06:00,2015-07-04,COIMBRA,40.206,-8.419,0.0,0.1,13.5,14.95,5,1,7,2015,0,True,126.0
2015-07-05,26.7,14.7,20.6,0.0,20.5,43.2,28.85,48990.09,66,81,2015-07-05 06:10:00,2015-07-05 21:06:00,2015-07-05,COIMBRA,40.206,-8.419,0.0,0.0,12.0,14.93,6,1,7,2015,0,True,116.0
2015-07-06,29.5,14.4,21.3,0.0,17.1,36.4,30.06,49267.0,67,30,2015-07-06 06:10:00,2015-07-06 21:06:00,2015-07-06,COIMBRA,40.206,-8.419,0.0,0.0,15.1,14.93,0,0,7,2015,0,True,140.0
2015-07-07,29.7,14.0,21.3,0.0,22.4,47.5,29.65,49049.43,70,30,2015-07-07 06:11:00,2015-07-07 21:05:00,2015-07-07,COIMBRA,40.206,-8.419,0.0,0.0,15.7,14.9,1,0,7,2015,0,True,144.0
2015-07-08,31.2,15.3,22.8,0.0,18.6,38.5,29.1,48945.0,69,49,2015-07-08 06:12:00,2015-07-08 21:05:00,2015-07-08,COIMBRA,40.206,-8.419,0.0,0.8,15.9,14.88,2,0,7,2015,0,True,145.0
2015-07-09,33.2,17.5,24.5,0.0,17.8,38.9,30.02,49376.43,64,3,2015-07-09 06:12:00,2015-07-09 21:05:00,2015-07-09,COIMBRA,40.206,-8.419,0.0,2.5,15.7,14.88,3,0,7,2015,0,True,146.0
2015-07-10,24.6,16.2,19.7,0.1,20.5,42.8,22.42,36778.93,76,55,2015-07-10 06:13:00,2015-07-10 21:04:00,2015-07-10,COIMBRA,40.206,-8.419,0.0,0.0,8.4,14.85,4,0,7,2015,0,True,143.0
2015-07-11,27.6,14.0,20.3,0.0,20.0,43.2,29.98,49150.1,72,1,2015-07-11 06:14:00,2015-07-11 21:04:00,2015-07-11,COIMBRA,40.206,-8.419,0.0,0.0,13.6,14.83,5,1,7,2015,0,True,126.0
2015-07-12,28.4,14.3,20.7,0.0,19.9,41.0,28.56,47927.81,75,28,2015-07-12 06:14:00,2015-07-12 21:04:00,2015-07-12,COIMBRA,40.206,-8.419,0.0,0.0,14.1,14.83,6,1,7,2015,0,True,116.0
2015-07-13,30.7,16.0,22.6,0.0,16.4,35.3,29.33,49014.0,73,9,2015-07-13 06:15:00,2015-07-13 21:03:00,2015-07-13,COIMBRA,40.206,-8.419,0.0,0.6,14.7,14.8,0,0,7,2015,0,True,140.0
2015-07-14,30.2,17.0,22.9,0.0,14.7,32.4,29.05,48984.72,74,18,2015-07-14 06:16:00,2015-07-14 21:03:00,2015-07-14,COIMBRA,40.206,-8.419,0.0,0.9,13.2,14.78,1,0,7,2015,0,True,145.0
2015-07-15,28.6,16.8,21.9,0.0,15.6,33.5,28.35,46860.05,77,43,2015-07-15 06:17:00,2015-07-15 21:02:00,2015-07-15,COIMBRA,40.206,-8.419,0.0,0.0,11.8,14.75,2,0,7,2015,0,True,146.0
2015-07-16,28.5,17.1,22.1,0.0,16.3,39.6,28.78,48746.2,68,40,2015-07-16 06:17:00,2015-07-16 21:01:00,2015-07-16,COIMBRA,40.206,-8.419,0.0,0.1,11.4,14.73,3,0,7,2015,0,True,146.0
2015-07-17,31.6,16.3,23.5,0.0,19.1,41.4,24.81,48703.39,67,38,2015-07-17 06:18:00,2015-07-17 21:01:00,2015-07-17,COIMBRA,40.206,-8.419,0.0,1.5,15.3,14.72,4,0,7,2015,0,True,147.0
2015-07-18,26.3,15.6,20.8,0.0,14.5,36.0,23.82,39057.41,76,83,2015-07-18 06:19:00,2015-07-18 21:00:00,2015-07-18,COIMBRA,40.206,-8.419,0.0,0.0,10.7,14.68,5,1,7,2015,0,True,128.0
2015-07-19,28.2,16.9,22.0,0.3,15.8,33.1,24.4,48314.53,73,36,2015-07-19 06:20:00,2015-07-19 21:00:00,2015-07-19,COIMBRA,40.206,-8.419,0.0,0.0,11.3,14.67,6,1,7,2015,0,True,119.0
2015-07-20,29.1,18.2,23.1,0.0,19.9,41.0,26.39,45622.46,77,46,2015-07-20 06:20:00,2015-07-20 20:59:00,2015-07-20,COIMBRA,40.206,-8.419,0.0,1.1,10.9,14.65,0,0,7,2015,0,True,145.0
2015-07-21,28.0,18.4,22.1,0.0,21.5,43.2,22.99,39721.14,79,61,2015-07-21 06:21:00,2015-07-21 20:58:00,2015-07-21,COIMBRA,40.206,-8.419,0.0,0.1,9.6,14.62,1,0,7,2015,0,True,148.0
2015-07-22,29.1,15.8,22.0,0.0,21.3,45.0,29.16,48519.06,69,1,2015-07-22 06:22:00,2015-07-22 20:57:00,2015-07-22,COIMBRA,40.206,-8.419,0.0,0.0,13.3,14.58,2,0,7,2015,0,True,146.0
2015-07-23,28.1,15.4,21.4,0.0,19.6,42.1,29.07,48474.56,67,0,2015-07-23 06:23:00,2015-07-23 20:57:00,2015-07-23,COIMBRA,40.206,-8.419,0.0,0.0,12.7,14.57,3,0,7,2015,0,True,145.0
2015-07-24,24.8,16.7,20.1,0.7,21.7,43.9,16.11,32041.67,78,74,2015-07-24 06:24:00,2015-07-24 20:56:00,2015-07-24,COIMBRA,40.206,-8.419,0.0,0.0,8.1,14.53,4,0,7,2015,0,True,144.0
2015-07-25,28.7,13.4,20.4,0.0,19.8,41.0,28.35,48380.27,69,11,2015-07-25 06:25:00,2015-07-25 20:55:00,2015-07-25,COIMBRA,40.206,-8.419,0.0,0.0,15.3,14.5,5,1,7,2015,0,True,123.0
2015-07-26,28.8,14.4,21.7,0.0,21.7,44.3,27.9,47625.56,74,13,2015-07-26 06:26:00,2015-07-26 20:54:00,2015-07-26,COIMBRA,40.206,-8.419,0.0,0.0,14.4,14.47,6,1,7,2015,0,True,117.0
2015-07-27,27.9,17.1,21.8,0.0,23.7,48.2,27.63,47948.5,69,20,2015-07-27 06:27:00,2015-07-27 20:53:00,2015-07-27,COIMBRA,40.206,-8.419,0.0,0.0,10.8,14.43,0,0,7,2015,0,True,140.0
2015-07-28,29.0,15.4,21.8,0.0,23.1,50.0,28.39,48037.45,69,1,2015-07-28 06:27:00,2015-07-28 20:52:00,2015-07-28,COIMBRA,40.206,-8.419,0.0,0.0,13.6,14.42,1,0,7,2015,0,True,144.0
2015-07-29,27.4,16.5,21.5,0.0,19.4,43.2,23.43,38834.88,77,30,2015-07-29 06:28:00,2015-07-29 20:51:00,2015-07-29,COIMBRA,40.206,-8.419,0.0,0.0,10.9,14.38,2,0,7,2015,0,True,146.0
2015-07-30,26.6,17.7,21.4,0.2,15.7,38.9,16.67,23754.89,84,94,2015-07-30 06:29:00,2015-07-30 20:50:00,2015-07-30,COIMBRA,40.206,-8.419,0.0,0.0,8.9,14.35,3,0,7,2015,0,True,146.0
2015-07-31,25.4,18.4,21.4,0.7,18.1,39.2,21.91,41009.55,78,58,2015-07-31 06:30:00,2015-07-31 20:49:00,2015-07-31,COIMBRA,40.206,-8.419,0.0,0.0,7.0,14.32,4,0,7,2015,0,True,142.0
2015-08-01,30.4,16.7,23.0,0.0,17.3,38.2,27.96,47545.74,69,1,2015-08-01 06:31:00,2015-08-01 20:48:00,2015-08-01,COIMBRA,40.206,-8.419,0.0,1.0,13.7,14.28,5,1,8,2015,0,True,123.0
2015-08-02,28.8,17.4,22.7,0.0,13.9,33.8,28.2,47582.71,66,5,2015-08-02 06:32:00,2015-08-02 20:47:00,2015-08-02,COIMBRA,40.206,-8.419,0.0,0.7,11.4,14.25,6,1,8,2015,0,True,115.0
2015-08-03,29.6,15.7,22.0,0.0,22.0,45.0,27.41,46883.21,66,9,2015-08-03 06:33:00,2015-08-03 20:46:00,2015-08-03,COIMBRA,40.206,-8.419,0.0,0.0,13.9,14.22,0,0,8,2015,0,True,134.0
2015-08-04,27.0,15.8,20.7,0.0,16.4,35.3,27.0,47087.23,71,34,2015-08-04 06:34:00,2015-08-04 20:45:00,2015-08-04,COIMBRA,40.206,-8.419,0.0,0.0,11.2,14.18,1,0,8,2015,0,True,136.0
2015-08-05,27.1,11.9,19.7,0.0,16.9,34.6,28.02,47022.51,66,27,2015-08-05 06:35:00,2015-08-05 20:44:00,2015-08-05,COIMBRA,40.206,-8.419,0.0,0.0,15.2,14.15,2,0,8,2015,0,True,135.0
2015-08-06,28.3,15.9,21.6,0.0,19.6,38.9,27.48,46879.09,69,6,2015-08-06 06:36:00,2015-08-06 20:43:00,2015-08-06,COIMBRA,40.206,-8.419,0.0,0.0,12.4,14.12,3,0,8,2015,0,True,137.0
